bank_id,asset,exposure
AT001,commercial.real.estate_AT,11802430678
AT001,commercial.real.estate_CZ,2387017415.2999997
AT001,commercial.real.estate_DE,417769884.23
AT001,commercial.real.estate_FR,2320000
AT001,commercial.real.estate_GB,13809940.98
AT001,commercial.real.estate_HU,667314384.77
AT001,commercial.real.estate_IE,755677.7825999999
AT001,commercial.real.estate_IT,104067124.73
AT001,commercial.real.estate_NL,37532306.771000005
AT001,commercial.real.estate_PL,213629192.3
AT001,commercial.real.estate_R5,2788176376.1685
AT001,commercial.real.estate_RO,2913937692.3999996
AT001,commercial.real.estate_SI,295493775.42
AT001,commercial.real.estate_SK,580108373.75
AT001,commercial.real.estate_US,3637177.3978999997
AT001,ill.asset,37566767656.3165
AT001,residential.mortgage_AT,19680306398
AT001,residential.mortgage_CZ,4811575118
AT001,residential.mortgage_DE,630780229.01
AT001,residential.mortgage_ES,1972070.8310999998
AT001,residential.mortgage_FR,6826598.5786999995
AT001,residential.mortgage_GB,24318643.835
AT001,residential.mortgage_GR,1078179.0774
AT001,residential.mortgage_HU,3551637009.6
AT001,residential.mortgage_IE,3549989.777
AT001,residential.mortgage_IT,57076796.699
AT001,residential.mortgage_NL,21129602.443
AT001,residential.mortgage_PL,1426497.5934
AT001,residential.mortgage_PT,338822.5294
AT001,residential.mortgage_R5,2867236169.2180004
AT001,residential.mortgage_RO,1931779307.8
AT001,residential.mortgage_SI,353293301.52
AT001,residential.mortgage_SK,2708217145.2
AT001,residential.mortgage_US,10458120.288
AT002,commercial.real.estate_A1,230205261
AT002,commercial.real.estate_AT,311514672
AT002,commercial.real.estate_BG,137950262
AT002,commercial.real.estate_CY,1978528
AT002,commercial.real.estate_CZ,278488045
AT002,commercial.real.estate_DE,7162698
AT002,commercial.real.estate_E3,79079375
AT002,commercial.real.estate_E5,1231844734
AT002,commercial.real.estate_FR,57565101
AT002,commercial.real.estate_GB,80061714
AT002,commercial.real.estate_HU,124319124
AT002,commercial.real.estate_IT,1715867
AT002,commercial.real.estate_LU,5465153
AT002,commercial.real.estate_PL,374898792
AT002,commercial.real.estate_R5,977221
AT002,commercial.real.estate_RO,53860679
AT002,commercial.real.estate_SI,696966
AT002,commercial.real.estate_SK,547196249
AT002,ill.asset,14483703608.6593
AT002,residential.mortgage_BG,453183896
AT002,residential.mortgage_CZ,2364092177
AT002,residential.mortgage_E5,2318240731
AT002,residential.mortgage_HU,1513150181
AT002,residential.mortgage_PL,513390476.00000006
AT002,residential.mortgage_RO,1138497636
AT002,residential.mortgage_SI,108925606
AT002,residential.mortgage_SK,1727708386
AT003,commercial.real.estate_AT,478313748.7572
AT003,commercial.real.estate_CZ,193035687.94189999
AT003,commercial.real.estate_DE,153580290.23250002
AT003,commercial.real.estate_GB,7265018.2878
AT003,commercial.real.estate_HU,106836045.8733
AT003,commercial.real.estate_MT,36427158.4479
AT003,commercial.real.estate_NL,2878500.24
AT003,commercial.real.estate_PL,22195732.1849
AT003,commercial.real.estate_R5,47484874.132599995
AT003,commercial.real.estate_RO,120512201.2665
AT003,commercial.real.estate_SI,57177530.085
AT003,commercial.real.estate_SK,34450887.2687
AT003,ill.asset,9784570349.6854
AT003,residential.mortgage_AT,63619694.456
AT003,residential.mortgage_BE,49519483.4861
AT003,residential.mortgage_CY,63000000
AT003,residential.mortgage_CZ,70864296.4848
AT003,residential.mortgage_DE,64236002.5782
AT003,residential.mortgage_ES,85488185.0024
AT003,residential.mortgage_FR,103191305.8376
AT003,residential.mortgage_GB,70635056.5618
AT003,residential.mortgage_GR,72000000
AT003,residential.mortgage_HU,70405404.6909
AT003,residential.mortgage_IE,86462966.9224
AT003,residential.mortgage_IT,71263823.0596
AT003,residential.mortgage_LU,83000000
AT003,residential.mortgage_MT,54782706.942700006
AT003,residential.mortgage_NL,94000000
AT003,residential.mortgage_NO,102413270.6063
AT003,residential.mortgage_PL,81000000
AT003,residential.mortgage_R5,284124474.0463
AT003,residential.mortgage_RO,80388368.3769
AT003,residential.mortgage_SE,144342457.37129998
AT003,residential.mortgage_SI,94235940.1198
AT003,residential.mortgage_SK,57095125.9949
AT003,residential.mortgage_US,221473.185
BE004,commercial.real.estate_BE,58019545.14
BE004,commercial.real.estate_DE,7792248.75
BE004,commercial.real.estate_FR,133622574.17
BE004,commercial.real.estate_LU,743240911.72
BE004,commercial.real.estate_R5,71294141.26
BE004,commercial.real.estate_US,324925215.28999996
BE004,ill.asset,27245074313.900097
BE004,residential.mortgage_AT,903903.5800000001
BE004,residential.mortgage_BE,21350246378.11
BE004,residential.mortgage_DE,45235768.25
BE004,residential.mortgage_E5,822126709.46
BE004,residential.mortgage_ES,3289189.7
BE004,residential.mortgage_FR,133691713.52999999
BE004,residential.mortgage_GB,27584279.45
BE004,residential.mortgage_GR,1522315.65
BE004,residential.mortgage_IT,8108540.39
BE004,residential.mortgage_JP,1000111.9700000001
BE004,residential.mortgage_LU,1509066226.4
BE004,residential.mortgage_PL,2058925.8099999998
BE004,residential.mortgage_PT,3708712.0300000003
BE004,residential.mortgage_R5,199622991.2
BE004,residential.mortgage_US,10855507.21
BE005,commercial.real.estate_A1,43967340
BE005,commercial.real.estate_BE,5403008750
BE005,commercial.real.estate_DE,102188210
BE005,commercial.real.estate_ES,3203330
BE005,commercial.real.estate_FR,74526000
BE005,commercial.real.estate_GB,158785050
BE005,commercial.real.estate_HU,675000
BE005,commercial.real.estate_IE,893458670
BE005,commercial.real.estate_IT,5000000
BE005,commercial.real.estate_LU,50872180
BE005,commercial.real.estate_NL,110062950
BE005,commercial.real.estate_R5,3274820
BE005,commercial.real.estate_RO,10854580
BE005,commercial.real.estate_SK,11854330
BE005,commercial.real.estate_US,298057460
BE005,ill.asset,30782927868.599903
BE005,residential.mortgage_BE,32820835120.000004
BE005,residential.mortgage_BG,213091423.60999998
BE005,residential.mortgage_CZ,6481559430.01
BE005,residential.mortgage_DE,1611470
BE005,residential.mortgage_E5,945493477.16
BE005,residential.mortgage_ES,40710
BE005,residential.mortgage_FR,524700
BE005,residential.mortgage_GB,213280
BE005,residential.mortgage_HU,2661376773.5672
BE005,residential.mortgage_IE,11930474480
BE005,residential.mortgage_LU,22670
BE005,residential.mortgage_NL,698240
BE005,residential.mortgage_PL,4430917966.015301
BE005,residential.mortgage_R5,266500
BE005,residential.mortgage_SK,1210281140.13
CY006,commercial.real.estate_CY,638000000
CY006,commercial.real.estate_GR,1059000000
CY006,ill.asset,6717000000
CY006,residential.mortgage_CY,1748000000
CY006,residential.mortgage_GB,319000000
CY006,residential.mortgage_GR,2475000000
CY006,residential.mortgage_RO,48000000
CY007,commercial.real.estate_CY,3002000000
CY007,commercial.real.estate_E5,1018000000
CY007,commercial.real.estate_GR,801000000
CY007,commercial.real.estate_RO,10000000
CY007,ill.asset,8726000000
CY007,residential.mortgage_CY,2343000000
CY007,residential.mortgage_E5,108000000
CY007,residential.mortgage_GB,260000000
CY007,residential.mortgage_GR,1567000000
CY007,residential.mortgage_R5,417000000
CY007,residential.mortgage_RO,33000000
DE017,commercial.real.estate_A1,369705501.8542
DE017,commercial.real.estate_AT,87810112.5467
DE017,commercial.real.estate_BE,57490543.0916
DE017,commercial.real.estate_DE,21304404604.4452
DE017,commercial.real.estate_ES,1347125129.9961
DE017,commercial.real.estate_FR,1216957503.7755
DE017,commercial.real.estate_GB,2302755338.6254997
DE017,commercial.real.estate_GR,60244509.27
DE017,commercial.real.estate_IE,249670792.5672
DE017,commercial.real.estate_IT,1141543654.3202
DE017,commercial.real.estate_JP,399591934.5667
DE017,commercial.real.estate_LU,2961318853.0257998
DE017,commercial.real.estate_NL,2809969001.0298
DE017,commercial.real.estate_NO,506347.49
DE017,commercial.real.estate_PL,2696841206.297
DE017,commercial.real.estate_PT,144184150.05400002
DE017,commercial.real.estate_R5,1173567901.6345
DE017,commercial.real.estate_US,9974907281.3169
DE017,ill.asset,73758216255.1454
DE017,residential.mortgage_A1,98015435.0072
DE017,residential.mortgage_AT,38679964.562
DE017,residential.mortgage_BE,54538926.0478
DE017,residential.mortgage_DE,104969667178.097
DE017,residential.mortgage_ES,7532220583.7337
DE017,residential.mortgage_FR,58565896.813599996
DE017,residential.mortgage_GB,219802225.7226
DE017,residential.mortgage_GR,2557298.39
DE017,residential.mortgage_IE,41568683.665
DE017,residential.mortgage_IT,6321671157.5736
DE017,residential.mortgage_JP,6425881.6354
DE017,residential.mortgage_LU,28896824.4162
DE017,residential.mortgage_M1,5934955.760000001
DE017,residential.mortgage_NL,73083172.305
DE017,residential.mortgage_NO,12974373.239
DE017,residential.mortgage_PL,922673697.2493
DE017,residential.mortgage_PT,1059562864.58
DE017,residential.mortgage_R5,177590543.706
DE017,residential.mortgage_US,76055952.4841
DE018,commercial.real.estate_A1,55900000
DE018,commercial.real.estate_AT,523000000
DE018,commercial.real.estate_BE,636300000
DE018,commercial.real.estate_DE,30704800000
DE018,commercial.real.estate_DK,52200000
DE018,commercial.real.estate_E3,884000000
DE018,commercial.real.estate_E5,2447300000
DE018,commercial.real.estate_ES,4999900000
DE018,commercial.real.estate_FR,4870000000
DE018,commercial.real.estate_GB,8521500000
DE018,commercial.real.estate_GR,204400000
DE018,commercial.real.estate_HU,641000000
DE018,commercial.real.estate_IT,2980800000
DE018,commercial.real.estate_JP,772200000
DE018,commercial.real.estate_LU,531299999.99999994
DE018,commercial.real.estate_M1,427300000
DE018,commercial.real.estate_NL,1318000000
DE018,commercial.real.estate_PL,1568200000
DE018,commercial.real.estate_PT,2471600000
DE018,commercial.real.estate_R5,1792500000
DE018,commercial.real.estate_SE,365100000
DE018,commercial.real.estate_US,4940500000
DE018,ill.asset,51314000000
DE018,residential.mortgage_A1,8900000
DE018,residential.mortgage_AT,19500000
DE018,residential.mortgage_BE,23000000
DE018,residential.mortgage_DE,47367000000
DE018,residential.mortgage_DK,4200000
DE018,residential.mortgage_E3,89200000
DE018,residential.mortgage_E5,55300000
DE018,residential.mortgage_ES,12500000
DE018,residential.mortgage_FR,18300000
DE018,residential.mortgage_GB,54400000
DE018,residential.mortgage_GR,3400000
DE018,residential.mortgage_HU,3700000
DE018,residential.mortgage_IT,11600000
DE018,residential.mortgage_JP,700000
DE018,residential.mortgage_LU,26700000
DE018,residential.mortgage_M1,3500000
DE018,residential.mortgage_NL,45900000
DE018,residential.mortgage_NO,2500000
DE018,residential.mortgage_PL,3073700000
DE018,residential.mortgage_PT,1500000
DE018,residential.mortgage_R5,47800000
DE018,residential.mortgage_SE,4400000
DE018,residential.mortgage_US,38300000
DE019,commercial.real.estate_A1,31000000
DE019,commercial.real.estate_AT,93000000
DE019,commercial.real.estate_BE,107000000
DE019,commercial.real.estate_DE,12704000000
DE019,commercial.real.estate_DK,16000000
DE019,commercial.real.estate_ES,32000000
DE019,commercial.real.estate_FR,551000000
DE019,commercial.real.estate_GB,224000000
DE019,commercial.real.estate_IT,14000000
DE019,commercial.real.estate_JP,138000000
DE019,commercial.real.estate_LU,692000000
DE019,commercial.real.estate_NL,647000000
DE019,commercial.real.estate_R5,1098000000
DE019,commercial.real.estate_SE,85000000
DE019,commercial.real.estate_US,5044000000
DE019,ill.asset,16313699999.999998
DE019,residential.mortgage_A1,6000000
DE019,residential.mortgage_AT,5000000
DE019,residential.mortgage_BE,1900000
DE019,residential.mortgage_DE,9927000000
DE019,residential.mortgage_DK,800000
DE019,residential.mortgage_ES,3300000
DE019,residential.mortgage_FR,24000000
DE019,residential.mortgage_GB,9200000
DE019,residential.mortgage_GR,200000
DE019,residential.mortgage_IE,700000
DE019,residential.mortgage_IT,3200000
DE019,residential.mortgage_JP,200000
DE019,residential.mortgage_LU,800000
DE019,residential.mortgage_NL,1100000
DE019,residential.mortgage_NO,400000
DE019,residential.mortgage_PT,700000
DE019,residential.mortgage_R5,48400000
DE019,residential.mortgage_SE,800000
DE019,residential.mortgage_US,17700000
DE020,commercial.real.estate_AT,1000000
DE020,commercial.real.estate_DE,9999000000
DE020,commercial.real.estate_ES,14000000
DE020,commercial.real.estate_FR,786000000
DE020,commercial.real.estate_GB,715000000
DE020,commercial.real.estate_IE,6000000
DE020,commercial.real.estate_IT,5000000
DE020,commercial.real.estate_LU,557000000
DE020,commercial.real.estate_NO,9000000
DE020,commercial.real.estate_R5,1311000000
DE020,commercial.real.estate_US,1238000000
DE020,ill.asset,16998863000.000002
DE020,residential.mortgage_A1,3000000
DE020,residential.mortgage_AT,8000000
DE020,residential.mortgage_DE,33499000000
DE020,residential.mortgage_ES,87000000
DE020,residential.mortgage_FR,27000000
DE020,residential.mortgage_GB,2000000
DE020,residential.mortgage_IE,1000000
DE020,residential.mortgage_NL,4000000
DE020,residential.mortgage_NO,1000000
DE020,residential.mortgage_R5,55000000
DE020,residential.mortgage_US,3000000
DE021,commercial.real.estate_A1,134000000
DE021,commercial.real.estate_AT,24000000
DE021,commercial.real.estate_BE,182000000
DE021,commercial.real.estate_BG,21000000
DE021,commercial.real.estate_CY,8000000
DE021,commercial.real.estate_CZ,33000000
DE021,commercial.real.estate_DE,5107000000
DE021,commercial.real.estate_DK,30000000
DE021,commercial.real.estate_E3,607829773.4348
DE021,commercial.real.estate_E5,86000000
DE021,commercial.real.estate_ES,222000000
DE021,commercial.real.estate_FI,31000000
DE021,commercial.real.estate_FR,367000000
DE021,commercial.real.estate_GB,692000000
DE021,commercial.real.estate_GR,7000000
DE021,commercial.real.estate_HU,166000000
DE021,commercial.real.estate_IE,41000000
DE021,commercial.real.estate_IS,24170226.448200002
DE021,commercial.real.estate_IT,196000000
DE021,commercial.real.estate_JP,6000000
DE021,commercial.real.estate_LU,214000000
DE021,commercial.real.estate_M1,215000000
DE021,commercial.real.estate_MT,1000000
DE021,commercial.real.estate_NL,338000000
DE021,commercial.real.estate_NO,7000000
DE021,commercial.real.estate_PL,19000000
DE021,commercial.real.estate_PT,21000000
DE021,commercial.real.estate_RO,19000000
DE021,commercial.real.estate_SE,15000000
DE021,commercial.real.estate_SI,14000000
DE021,commercial.real.estate_SK,13000000
DE021,commercial.real.estate_US,954000000
DE021,ill.asset,14345294647.2
DE021,residential.mortgage_A1,2000000
DE021,residential.mortgage_AT,2000000
DE021,residential.mortgage_BE,2000000
DE021,residential.mortgage_BG,203000000
DE021,residential.mortgage_CZ,7000000
DE021,residential.mortgage_DE,15513000000
DE021,residential.mortgage_DK,1000000
DE021,residential.mortgage_E3,29999998.289
DE021,residential.mortgage_ES,2000000
DE021,residential.mortgage_GB,6000000
DE021,residential.mortgage_GR,1000000
DE021,residential.mortgage_HU,1777000000
DE021,residential.mortgage_IT,1000000
DE021,residential.mortgage_LV,6000000
DE021,residential.mortgage_M1,22000000
DE021,residential.mortgage_NL,17000000
DE021,residential.mortgage_PL,1000000
DE021,residential.mortgage_RO,180000000
DE021,residential.mortgage_SK,6000000
DE021,residential.mortgage_US,4000000
DE022,commercial.real.estate_A1,21008403.36
DE022,commercial.real.estate_AT,14260202.82
DE022,commercial.real.estate_BE,16569573.590000002
DE022,commercial.real.estate_DE,6896411534.34
DE022,commercial.real.estate_DK,11981775.11
DE022,commercial.real.estate_E3,14744027.55
DE022,commercial.real.estate_E5,154793043.96
DE022,commercial.real.estate_ES,430262793.07
DE022,commercial.real.estate_FR,735030424.71
DE022,commercial.real.estate_GB,1226800368.6
DE022,commercial.real.estate_HU,554051.26
DE022,commercial.real.estate_IE,21281510.14
DE022,commercial.real.estate_LU,557605159.87
DE022,commercial.real.estate_NL,1050473739.69
DE022,commercial.real.estate_PL,48353103.97
DE022,commercial.real.estate_R5,199345.36
DE022,commercial.real.estate_SE,5353789.04
DE022,commercial.real.estate_US,3180839346.3900003
DE022,ill.asset,4563700120.65
DE023,commercial.real.estate_AT,175141002.74
DE023,commercial.real.estate_BE,37110445.68
DE023,commercial.real.estate_CY,2233689.7399999998
DE023,commercial.real.estate_CZ,290856622.09
DE023,commercial.real.estate_DE,13687997750.46
DE023,commercial.real.estate_DK,58339467.01
DE023,commercial.real.estate_E3,261738147.36
DE023,commercial.real.estate_E5,37296718.830000006
DE023,commercial.real.estate_ES,402431531
DE023,commercial.real.estate_FI,278528623.05
DE023,commercial.real.estate_FR,2576932334.51
DE023,commercial.real.estate_GB,1936100933.37
DE023,commercial.real.estate_HU,414310858.1
DE023,commercial.real.estate_IT,513268865.75000006
DE023,commercial.real.estate_JP,1309336915.9199998
DE023,commercial.real.estate_LU,128492502.94000001
DE023,commercial.real.estate_NL,523621686.62
DE023,commercial.real.estate_NO,84530563.81
DE023,commercial.real.estate_PL,1047883334.0000001
DE023,commercial.real.estate_PT,78234486.14
DE023,commercial.real.estate_R5,2635016.36
DE023,commercial.real.estate_RO,299511469.21
DE023,commercial.real.estate_SE,1471918811.97
DE023,commercial.real.estate_SI,81412648.35
DE023,commercial.real.estate_SK,32736152.03
DE023,commercial.real.estate_US,1496.8200000000002
DE023,ill.asset,1350677442.7752
DE024,commercial.real.estate_A1,302129967.27
DE024,commercial.real.estate_AT,87300706.88000001
DE024,commercial.real.estate_BE,191372812.34
DE024,commercial.real.estate_CZ,121335879.28
DE024,commercial.real.estate_DE,6051969673.97
DE024,commercial.real.estate_DK,54509210.68
DE024,commercial.real.estate_E5,54883936.03
DE024,commercial.real.estate_ES,812356310.93
DE024,commercial.real.estate_FI,32614443.710000005
DE024,commercial.real.estate_FR,1087880443.69
DE024,commercial.real.estate_GB,441784784.10999995
DE024,commercial.real.estate_HU,157118866.75
DE024,commercial.real.estate_IT,340936292
DE024,commercial.real.estate_JP,609614789.5200001
DE024,commercial.real.estate_LU,654636074.98
DE024,commercial.real.estate_M1,100022451.74
DE024,commercial.real.estate_NL,507894845.68
DE024,commercial.real.estate_PL,766912550.24
DE024,commercial.real.estate_PT,30383724
DE024,commercial.real.estate_R5,725234495.3399999
DE024,commercial.real.estate_RO,94868025.9
DE024,commercial.real.estate_SE,196181928.73000002
DE024,commercial.real.estate_US,2540094710.23
DE024,ill.asset,2586149832.83
DE024,residential.mortgage_DE,24238836.75
DE024,residential.mortgage_E5,282639.89
DE024,residential.mortgage_FR,84055.63
DE024,residential.mortgage_HU,45906.27
DE024,residential.mortgage_R5,8390.82
DE024,residential.mortgage_US,67979.25
DE025,commercial.real.estate_BE,12798353
DE025,commercial.real.estate_DE,1966462778.02
DE025,commercial.real.estate_DK,59195816.26
DE025,commercial.real.estate_EE,2055551.62
DE025,commercial.real.estate_FI,108718636.64999999
DE025,commercial.real.estate_FR,340501920.56
DE025,commercial.real.estate_GB,357937917
DE025,commercial.real.estate_IE,358416.13
DE025,commercial.real.estate_IT,35871966.67
DE025,commercial.real.estate_LU,130134913.43
DE025,commercial.real.estate_NL,131230917.55999999
DE025,commercial.real.estate_NO,8156158.209999999
DE025,commercial.real.estate_R5,112308458.03
DE025,commercial.real.estate_SE,249069674.9
DE025,commercial.real.estate_US,211356546.49
DE025,ill.asset,5078436814.34
DE025,residential.mortgage_DE,58884124.67
DE025,residential.mortgage_FR,81238.59999999999
DE025,residential.mortgage_IT,6855.87
DE025,residential.mortgage_M1,6622.96
DE025,residential.mortgage_R5,158383.09
DE025,residential.mortgage_US,12785.88
DE027,commercial.real.estate_A1,516499.99999999994
DE027,commercial.real.estate_CY,2245000
DE027,commercial.real.estate_DE,6659680899.099999
DE027,commercial.real.estate_DK,159028030.37
DE027,commercial.real.estate_FR,5000000
DE027,commercial.real.estate_GB,5679393.75
DE027,commercial.real.estate_HU,40823590.379999995
DE027,commercial.real.estate_IE,9840286.219999999
DE027,commercial.real.estate_LU,372198022.32
DE027,commercial.real.estate_NL,576052092.8199999
DE027,commercial.real.estate_NO,3792857.14
DE027,commercial.real.estate_R5,28440371.19
DE027,commercial.real.estate_SE,145082.48
DE027,commercial.real.estate_US,8436563.31
DE027,ill.asset,9516992340.0508
DE027,residential.mortgage_A1,2061982.5899999999
DE027,residential.mortgage_AT,157722.11
DE027,residential.mortgage_BE,346201.26
DE027,residential.mortgage_CY,728571.43
DE027,residential.mortgage_CZ,156890.38
DE027,residential.mortgage_DE,6330094215.8
DE027,residential.mortgage_DK,21613743.27
DE027,residential.mortgage_E3,391942.86
DE027,residential.mortgage_ES,14878340.709999999
DE027,residential.mortgage_FR,2030365.6
DE027,residential.mortgage_GB,19293457.400000002
DE027,residential.mortgage_GR,1356488.71
DE027,residential.mortgage_HU,8094549.79
DE027,residential.mortgage_IE,11711920.55
DE027,residential.mortgage_IT,1050376.2999999998
DE027,residential.mortgage_JP,172996.55
DE027,residential.mortgage_LU,155294120.92999998
DE027,residential.mortgage_M1,976566.81
DE027,residential.mortgage_NL,208191822.07
DE027,residential.mortgage_NO,42349.21
DE027,residential.mortgage_PL,153013.02
DE027,residential.mortgage_R5,23251872.43
DE027,residential.mortgage_SE,1200832.32
DE027,residential.mortgage_US,17345651.01
DE028,commercial.real.estate_DE,211000000
DE028,commercial.real.estate_FR,182000000
DE028,commercial.real.estate_GB,552000000
DE028,commercial.real.estate_LU,50000000
DE028,ill.asset,624644336.8947
DE029,commercial.real.estate_DE,2386382858.4843
DE029,commercial.real.estate_FR,38694501.1175
DE029,commercial.real.estate_GB,176657.4735
DE029,commercial.real.estate_LU,83702318.6803
DE029,commercial.real.estate_NL,75483275.1038
DE029,commercial.real.estate_R5,9560389.1407
DE029,ill.asset,708995555.8392
